ID, X, Y, Z
517082.18647, 0.110, 2.499, 9.418
517082.20678, 0.757, 0.789, 7.512
517082.22879, 0.421, 1.149, 10.333
517082.24628, 2.025, 2.384, 7.613
517082.26632, 2.528, 1.623, 9.844
517082.28776, 1.408, 1.479, 8.240
517082.30643, 1.312, -0.374, 7.704
517082.32878, 0.962, 1.934, 7.560
517082.34714, 2.610, 3.179, 10.022
517082.36612, 1.844, 1.920, 6.943
517082.38614, 0.230, 1.043, 10.917
517082.40726, 2.715, 0.157, 6.550
517082.42866, 0.924, 0.766, 10.381
517082.44586, 1.690, 1.015, 9.873
517082.46698, -1.058, 0.138, 8.336
517082.48583, 0.661, 1.230, 9.662
517082.50604, -0.986, 0.904, 9.227
517082.52728, 0.622, 1.862, 7.206
517082.54562, -1.480, -0.092, 10.261
517082.56578, -1.006, 1.369, 7.958
517082.58696, -0.924, 0.574, 10.663
517082.60557, -0.627, 1.149, 8.599
517082.62586, 1.144, 2.288, 7.972
517082.64676, -0.608, 1.307, 9.284
517082.66548, -0.019, -0.800, 8.547
517082.68538, -0.675, 0.794, 9.150
517082.70675, -1.322, 2.058, 10.323
517082.72872, 2.734, 2.125, 8.398
517082.74524, -1.135, 1.345, 7.790
517082.76629, -0.096, 2.532, 10.045
517082.78558, 0.670, 0.478, 8.221
517082.80537, -0.144, 0.962, 9.461
517082.82867, -0.508, 1.872, 11.999
517082.84500, 0.776, 1.034, 6.957
517082.86503, 1.350, 1.862, 9.552
517082.88635, -2.059, -0.733, 10.682
517082.90493, 0.781, -0.915, 9.227
517082.92561, 0.651, -0.939, 8.542
517082.94587, -0.445, 1.690, 7.350
517082.96485, 1.642, 2.949, 9.035
517082.98455, 1.839, 2.657, 10.467
517083.00559, -0.417, 1.484, 9.873
517083.02447, -0.560, 2.695, 9.672
517083.04467, -0.895, 0.780, 9.591
517083.06541, 2.025, 3.773, 9.820
517083.08464, -0.857, 1.345, 9.016
517083.10463, 1.623, 3.184, 10.955
517083.12577, -0.723, 2.111, 9.504
517083.14464, -0.182, 0.349, 8.365
517083.16438, -0.378, -0.235, 10.045
517083.18569, 0.512, 0.473, 7.876
517083.20460, -1.408, -1.471, 10.266
517083.22549, 0.723, 1.556, 9.763
517083.24547, 0.785, -0.566, 10.644
517083.26418, -0.579, -1.044, 6.943
517083.28448, -1.642, 0.205, 8.528
517083.30505, 0.129, 1.364, 11.089
517083.32527, 0.953, 1.718, 10.069
517083.34393, -0.421, -0.034, 11.353
517083.36545, 1.800, 2.303, 8.039
517083.38418, 1.762, 1.867, 8.226
517083.40389, -0.948, 0.732, 11.267
517083.42613, 1.369, 1.747, 8.786
517083.44376, 2.270, 2.724, 8.312
517083.46384, -0.244, 1.422, 9.830
517083.48470, 2.452, 2.480, 10.223
517083.50368, 0.522, 1.599, 8.116
517083.52501, -0.876, 2.078, 8.465
517083.54464, 0.263, 0.837, 8.044
517083.56357, 1.915, 3.040, 9.409
517083.58378, 0.761, -0.053, 8.551
517083.60478, -1.188, 0.809, 7.723
517083.62370, -1.532, 0.009, 9.763
517083.64366, 0.096, 0.320, 8.255
517083.66447, 1.360, -0.398, 9.332
517083.68357, 0.321, -0.977, 8.733
517083.70345, -1.901, -0.681, 10.098
517083.72552, 1.020, 1.297, 8.484
517083.74336, 1.168, 1.441, 8.417
517083.76342, -1.398, 0.646, 12.832
517083.78442, -1.077, 2.006, 7.187
517083.80436, -0.972, 0.756, 10.026
517083.82426, -1.144, -0.925, 9.753
517083.84387, -0.924, 0.727, 7.656
517083.86302, -0.445, 0.205, 11.664
517083.88315, 1.628, 2.365, 5.425
517083.90384, -1.178, 1.920, 15.806
517083.92319, -0.527, 2.140, 3.998
517083.94277, 1.882, 2.394, 13.254
517083.96376, 0.541, 0.833, 7.934
517083.98288, 0.967, 1.393, 10.572
517084.00259, 0.321, 1.661, 8.997
517084.02367, -1.705, -0.623, 8.815
517084.04280, -0.086, 0.924, 9.169
517084.06248, 1.322, 3.375, 9.562
517084.08376, -0.378, 0.033, 13.570
517084.10249, 0.431, -0.082, 6.598
517084.12264, 0.977, 1.345, 9.773
517084.14359, 1.068, 1.024, 10.113
517084.16226, -0.206, 0.090, 10.122
517084.18256, 0.718, -0.163, 10.194
517084.20311, 1.618, 1.469, 6.406
517084.22333, -0.029, 2.748, 14.537
517084.24204, 0.287, 0.450, 6.674
517084.26311, -0.081, 0.694, 10.017
517084.28244, 0.067, 1.091, 10.965
517084.30189, -0.871, 0.967, 9.624
517084.32419, 0.187, 1.560, 7.886
517084.34208, -0.048, 0.679, 8.777
517084.36201, 1.020, 2.710, 8.939
517084.38309, 0.283, 2.125, 9.294
517084.40167, -1.111, 0.584, 8.053
517084.42290, 0.172, 0.574, 10.184
517084.44293, -0.388, 1.374, 11.578
517084.46168, -0.584, 2.499, 8.494
517084.48152, 0.838, 0.622, 9.820
