ID, X, Y, Z
517318.37962, -0.464, 1.096, 7.421
517318.39957, -0.340, 1.264, 7.168
517318.42020, -0.259, 1.498, 7.225
517318.43933, -0.139, 1.378, 6.828
517318.45916, -0.124, 1.278, 7.034
517318.48160, 0.005, 1.465, 6.737
517318.49903, -0.072, 1.532, 6.435
517318.52002, 0.024, 1.479, 7.307
517318.54001, 0.278, 1.623, 7.800
517318.55903, 0.215, 1.675, 7.891
517318.57872, 0.101, 1.527, 8.724
517318.59962, -0.024, 1.053, 10.414
517318.61876, 0.053, 1.742, 10.625
517318.63853, -0.091, 2.011, 10.136
517318.65951, 0.211, 2.054, 9.619
517318.67871, 0.148, 1.498, 10.534
517318.69839, 0.254, 1.235, 11.788
517318.71951, 0.359, 1.249, 11.765
517318.73879, 0.244, 1.072, 11.851
517318.75858, 0.570, 1.024, 11.889
517318.77933, 0.445, 1.441, 10.232
517318.79823, 0.302, 1.742, 10.103
517318.81821, 0.043, 1.857, 9.710
517318.83949, 0.062, 1.441, 10.304
517318.85845, 0.215, 1.158, 10.950
517318.87803, 0.263, 1.077, 11.018
517318.89904, 0.283, 1.431, 9.308
517318.91799, 0.383, 1.690, 8.068
517318.93805, 0.091, 1.493, 7.929
517318.95893, 0.110, 1.331, 8.561
517318.97781, 0.091, 1.374, 8.393
517318.99779, 0.086, 1.522, 7.637
517319.01879, 0.306, 1.556, 6.847
517319.03775, 0.220, 1.445, 6.895
517319.05813, 0.426, 1.417, 7.077
517319.07870, 0.072, 1.632, 7.694
517319.09763, 0.077, 1.752, 7.709
517319.11759, 0.201, 1.618, 7.072
517319.13854, 0.354, 1.680, 7.388
517319.15783, 0.608, 1.580, 7.670
517319.17919, 0.555, 1.086, 8.283
517319.19841, 0.713, 1.201, 8.034
517319.21765, 0.455, 1.398, 7.800
517319.23752, 0.187, 1.776, 8.666
517319.25877, -0.187, 1.896, 11.439
517319.27722, -0.278, 1.546, 12.823
517319.29717, 1.030, 1.546, 12.430
517319.31828, 0.929, 1.086, 11.779
517319.33702, 0.373, 1.541, 11.774
517319.35718, -0.168, 1.422, 12.104
517319.37826, -0.642, 1.024, 13.709
517319.39696, -0.057, 1.383, 13.565
517319.41688, -0.292, 1.671, 10.941
517319.43787, -0.460, 2.509, 8.796
517319.45681, -0.814, 2.590, 8.293
517319.47679, -0.249, 2.379, 8.681
517319.49763, 0.211, 2.058, 9.777
517319.51666, 0.062, 1.757, 10.433
517319.53658, -0.010, 1.393, 10.074
517319.55757, -0.043, 1.240, 9.169
517319.57655, -0.239, 1.536, 7.900
517319.59643, -0.369, 1.594, 6.627
517319.61746, -0.345, 1.522, 6.033
517319.63644, -0.249, 1.493, 6.507
517319.65646, -0.397, 1.455, 6.899
517319.67734, -0.268, 1.556, 7.196
517319.69635, -0.450, 1.699, 6.895
517319.71631, -0.517, 1.637, 6.622
517319.73725, -0.737, 1.517, 6.339
517319.75625, -0.642, 1.881, 7.876
517319.77622, -0.259, 1.718, 8.619
517319.79747, -0.182, 1.326, 8.982
517319.81639, 0.215, 1.220, 9.054
517319.83647, 0.455, 1.546, 9.160
517319.86095, 0.340, 2.365, 9.878
517319.87612, -0.364, 2.609, 12.148
517319.89619, -0.235, 2.212, 14.259
517319.91682, 0.661, 1.508, 13.484
517319.93581, 0.986, 1.498, 11.913
517319.95568, 1.039, 1.671, 11.113
517319.97670, 0.484, 1.254, 12.033
517319.99563, 0.460, 0.962, 12.741
517320.01570, 0.187, 1.086, 11.841
517320.03649, -0.029, 1.489, 10.476
517320.05552, -0.220, 1.599, 9.409
517320.07569, -0.259, 1.651, 8.494
517320.09645, -0.278, 1.709, 8.604
517320.11559, 0.029, 1.881, 8.891
517320.13556, 0.192, 1.656, 8.700
517320.15627, 0.326, 1.474, 8.264
517320.17554, 0.330, 1.350, 7.948
517320.19618, 0.546, 1.541, 7.675
517320.21629, 0.417, 1.551, 7.249
517320.23531, 0.378, 1.378, 6.971
517320.25531, 0.498, 1.742, 6.531
517320.27649, 0.354, 1.613, 6.028
517320.29530, 0.148, 1.541, 6.311
517320.31637, 0.350, 1.627, 7.192
517320.33607, -0.014, 1.690, 8.681
517320.35520, -0.029, 1.556, 8.657
517320.37546, 0.034, 1.493, 7.900
517320.39620, 0.215, 1.407, 8.168
517320.41623, 0.378, 1.374, 9.916
517320.43509, 0.283, 1.819, 10.912
517320.45596, 0.038, 1.943, 10.658
517320.47497, -0.072, 1.742, 11.496
517320.49491, -0.038, 1.594, 13.057
517320.51554, -0.057, 1.455, 13.330
517320.53453, -0.115, 1.651, 12.248
517320.55470, -0.330, 1.829, 11.037
517320.57542, -0.661, 1.441, 10.515
517320.59444, -0.441, 1.733, 11.573
517320.61436, -0.613, 1.522, 11.774
517320.63561, -0.378, 1.541, 10.931
517320.65458, -0.067, 1.575, 10.017
517320.67433, 0.091, 1.709, 9.720
517320.69555, 0.077, 1.651, 9.581
517320.71570, 0.091, 1.718, 9.179
517320.73438, 0.086, 1.776, 8.504
517320.75556, 0.053, 1.814, 7.642
517320.77425, 0.034, 1.752, 6.832
517320.79413, -0.038, 1.953, 6.631
517320.81547, -0.326, 1.910, 6.344
517320.83541, -0.378, 1.886, 6.761
517320.85394, -0.134, 1.929, 7.053
517320.87504, -0.110, 1.915, 6.512
517320.89422, -0.182, 1.771, 6.569
517320.91425, 0.081, 1.872, 7.043
517320.93600, 0.134, 1.503, 7.263
517320.95404, 0.359, 1.508, 7.488
517320.97376, 0.168, 1.560, 7.704
517320.99477, 0.172, 1.053, 8.082
517321.01403, 0.790, 1.139, 9.461
517321.03391, 0.498, 1.642, 10.156
517321.05460, 0.124, 2.441, 10.601
517321.07333, -0.656, 2.418, 11.233
517321.09333, -0.579, 2.082, 12.176
517321.11424, 0.445, 1.484, 12.670
517321.13323, 1.020, 1.436, 12.646
517321.15326, 1.216, 1.728, 11.827
517321.17440, 0.431, 1.762, 11.573
517321.19311, 0.283, 1.599, 12.334
517321.21350, 0.187, 1.532, 11.913
517321.23572, -0.110, 1.809, 9.983
517321.25325, -0.326, 1.829, 9.327
517321.27319, -0.192, 1.915, 9.433
517321.29423, 0.124, 2.020, 9.911
517321.31417, 0.172, 1.728, 9.811
517321.33291, 0.421, 1.876, 9.490
517321.35391, 0.421, 1.886, 8.662
517321.37293, 0.517, 1.733, 7.714
517321.39284, 0.321, 1.738, 7.393
517321.41424, 0.378, 1.867, 7.436
517321.43429, 0.488, 1.785, 6.818
517321.45278, 0.326, 1.651, 6.674
517321.47398, 0.163, 1.699, 7.134
517321.49269, 0.206, 1.589, 7.067
517321.51256, 0.373, 1.484, 7.187
517321.53478, 0.613, 1.699, 7.072
517321.55281, 0.345, 1.632, 6.607
517321.57247, 0.062, 1.445, 7.623
517321.59348, 0.359, 1.345, 9.289
517321.61269, 0.522, 1.666, 9.782
517321.63359, 0.575, 2.226, 9.049
517321.65348, 0.393, 2.082, 9.849
517321.67233, 0.417, 2.312, 13.115
517321.69221, -0.350, 1.517, 14.848
517321.71300, 0.144, 1.077, 13.522
517321.73195, 0.077, 1.259, 11.755
517321.75191, -0.101, 1.589, 10.448
517321.77290, -0.302, 1.752, 10.615
517321.79199, -0.321, 1.412, 11.128
517321.81185, -0.733, 1.053, 11.319
517321.83411, -0.555, 1.364, 10.658
517321.85254, -0.608, 1.522, 10.424
517321.87171, -0.163, 1.647, 10.084
517321.89305, -0.129, 1.364, 9.959
517321.91166, -0.019, 1.532, 9.931
517321.93174, -0.105, 1.508, 9.303
517321.95294, 0.048, 1.623, 8.264
517321.97169, 0.139, 1.814, 7.522
517321.99176, 0.101, 1.833, 6.995
517322.01242, 0.350, 1.900, 6.612
517322.03282, 0.254, 1.862, 6.631
517322.05148, 0.354, 1.833, 7.374
517322.07240, 0.326, 1.800, 7.627
517322.09170, 0.369, 1.757, 7.445
517322.11148, 0.263, 1.728, 7.034
517322.13230, 0.168, 1.924, 6.708
517322.15122, 0.316, 1.934, 6.698
517322.17152, 0.072, 1.853, 6.957
517322.19216, 0.139, 1.953, 6.928
517322.21107, 0.306, 2.020, 7.239
517322.23272, 0.373, 1.738, 8.283
517322.25242, 0.498, 1.498, 11.037
517322.27121, 0.910, 1.991, 11.841
517322.29096, 0.575, 2.274, 11.568
517322.31193, 0.575, 2.571, 10.955
517322.33083, 0.488, 2.370, 11.453
517322.35091, 0.891, 2.082, 11.381
517322.37149, 1.168, 1.996, 11.080
517322.39077, 1.202, 1.661, 11.602
517322.41069, 1.398, 1.350, 12.914
517322.43156, 1.283, 1.029, 13.048
517322.45049, 0.828, 1.584, 11.793
517322.47039, 0.412, 2.135, 9.878
517322.49159, 0.038, 2.513, 8.954
517322.51053, -0.163, 2.317, 8.781
517322.53071, 0.148, 2.183, 10.036
517322.55167, 0.287, 2.015, 10.524
517322.57032, 0.493, 2.068, 9.524
517322.59030, 0.642, 2.068, 7.824
517322.61155, 0.551, 2.073, 6.785
517322.63048, 0.613, 2.011, 6.775
517322.65014, 0.484, 2.020, 6.947
517322.67144, 0.321, 1.948, 7.072
517322.69006, 0.350, 1.958, 7.077
517322.71012, 0.215, 2.149, 6.641
517322.73122, 0.263, 2.092, 6.914
517322.75020, 0.541, 2.269, 7.579
517322.76991, 0.646, 2.058, 8.264
517322.79131, 0.464, 1.891, 9.284
517322.80996, 0.713, 2.097, 8.724
517322.83185, 0.316, 1.982, 8.173
517322.85164, 0.445, 1.872, 8.647
517322.86974, 0.311, 1.833, 9.466
517322.88981, 0.417, 1.489, 10.510
517322.91068, 0.833, 1.809, 9.883
517322.92941, 0.599, 2.173, 9.231
517322.94926, 0.034, 2.288, 11.693
517322.97055, -0.340, 2.394, 12.971
517322.98955, 0.048, 1.805, 13.857
517323.00917, 0.192, 1.340, 13.670
517323.03021, -0.029, 1.445, 12.162
517323.04972, -0.508, 1.134, 11.516
517323.06935, -0.110, 1.484, 12.095
517323.09027, -0.326, 1.469, 11.147
517323.10927, -0.297, 1.541, 10.318
517323.12945, -0.139, 1.474, 9.581
517323.15028, 0.311, 1.469, 10.036
517323.16945, 0.378, 1.604, 10.625
517323.18908, 0.589, 1.599, 10.132
517323.21037, 0.541, 1.445, 9.150
517323.22904, 0.378, 1.465, 8.738
517323.25096, 0.378, 1.460, 8.221
517323.27004, 0.043, 1.570, 8.106
517323.28890, -0.172, 1.584, 7.804
517323.30908, -0.364, 1.503, 8.063
517323.32994, -0.455, 1.661, 9.188
517323.35022, -0.570, 1.527, 9.519
517323.36888, -0.421, 1.484, 9.346
517323.38932, -0.278, 1.565, 9.006
517323.40857, -0.656, 1.599, 9.236
517323.42854, -0.321, 1.651, 9.595
517323.44927, -0.244, 1.829, 9.715
517323.46872, -0.139, 1.733, 10.055
517323.48818, -0.249, 1.575, 10.342
