ID, X, Y, Z
512841.55699, 0.302, 1.905, 9.433
512841.57728, 0.287, 1.886, 9.452
512841.59804, 0.168, 2.097, 9.710
512841.61693, 0.230, 2.125, 9.911
512841.63671, 0.120, 1.958, 9.887
512841.65794, -0.057, 2.125, 10.433
512841.67690, -0.206, 2.020, 10.831
512841.69661, -0.172, 1.996, 10.553
512841.71758, -0.105, 2.355, 10.036
512841.73742, -0.297, 2.231, 10.117
512841.75663, -0.287, 2.025, 9.978
512841.77788, -0.072, 1.704, 10.563
512841.79644, -0.254, 0.818, 11.525
512841.81673, -0.225, 0.890, 11.085
512841.83774, -0.292, 1.086, 9.739
512841.85640, -0.340, 1.249, 8.504
512841.87640, -0.350, 1.240, 7.862
512841.89742, -0.431, 1.134, 8.087
512841.91631, -0.536, 0.995, 8.422
512841.93645, -0.302, 0.746, 8.767
512841.95752, -0.139, 0.713, 9.375
512841.97620, -0.038, 0.799, 9.945
512841.99618, 0.077, 0.943, 9.504
512842.01781, 0.124, 1.091, 8.370
512842.03604, 0.187, 1.388, 7.718
512842.05602, 0.101, 1.474, 7.761
512842.07703, -0.053, 1.584, 7.900
512842.09570, -0.038, 1.618, 8.370
512842.11592, 0.105, 1.829, 8.820
512842.13697, -0.206, 1.915, 8.484
512842.15579, -0.273, 1.805, 8.805
512842.17599, -0.153, 2.140, 9.231
512842.19682, -0.115, 1.996, 9.208
512842.21570, 0.096, 2.006, 9.193
512842.23587, -0.034, 2.149, 9.327
512842.25810, -0.201, 2.068, 9.265
512842.27699, -0.024, 2.125, 9.686
512842.29547, -0.057, 1.982, 9.768
512842.31656, -0.053, 1.896, 10.026
512842.33519, -0.086, 1.771, 10.247
512842.35515, -0.148, 1.762, 10.108
512842.37645, 0.158, 2.135, 9.830
512842.39508, 0.029, 2.437, 9.117
512842.41505, -0.129, 2.082, 9.452
512842.43609, -0.421, 1.766, 10.156
512842.45503, -0.373, 1.043, 11.664
512842.47503, 0.182, 1.125, 12.148
512842.49604, 0.053, 0.995, 11.176
512842.51484, 0.287, 1.038, 9.538
512842.53526, 0.388, 1.244, 8.408
512842.55623, 0.417, 1.350, 8.547
512842.57647, 0.378, 1.249, 8.393
512842.59499, 0.043, 1.197, 8.911
512842.61557, -0.187, 1.340, 8.417
512842.63472, -0.239, 1.326, 8.719
512842.65468, 0.139, 1.005, 8.992
512842.67571, -0.182, 1.086, 9.150
512842.69457, 0.163, 1.120, 9.298
512842.71435, 0.110, 1.498, 8.489
